"","ccg_name","gp_code","fyr","fqtr","gp_size","male","edu_3rd","age_5","age_15","age_75plus","ch_nb","ae_visits"
"697","UB1","2510KB",201718,"Q1",7023,3379,806,1052,694,791,62,248
"698","UB1","2510KB",201718,"Q2",6989,3367,802,1043,682,792,62,235
"699","UB1","2510KB",201718,"Q3",6996,3365,803,1049,668,794,62,229
"700","UB1","2510KB",201718,"Q4",7076,3397,810,1061,682,806,62,244
"701","UB1","2510KB",201819,"Q1",7092,3406,812,1071,683,798,62,241
"702","UB1","2510KB",201819,"Q2",7034,3391,805,1056,683,800,62.33333333,244
"703","UB1","2510KB",201819,"Q3",6926,3338,793,1027,666,807,64.33333333,226
"704","UB1","2510KB",201819,"Q4",6853,3301,784,1006,657,818,62,224
"705","XB1","256CG",201516,"Q1",3088,1551,354,383,273,346,18,98
"706","XB1","256CG",201516,"Q2",3114,1563,356,391,271,351,19,112
"707","XB1","256CG",201516,"Q3",3151,1576,360,393,269,350,20,102
"708","XB1","256CG",201516,"Q4",3159,1582,361,387,274,361,20,106
"709","XB1","256CG",201617,"Q1",3197,1599,365,402,279,357,20,96
"710","XB1","256CG",201617,"Q2",3228,1616,369,407,284,356,19,105
"711","XB1","256CG",201617,"Q3",3257,1629,372,407,277,363,21,117
"712","XB1","256CG",201617,"Q4",3266,1634,372,419,263,367,21,109
"713","XB1","256CG",201718,"Q1",3287,1652,374,425,265,370,21.33333333,107
"714","XB1","256CG",201718,"Q2",3298,1648,375,426,261,375,21,106
"715","XB1","256CG",201718,"Q3",3354,1674,381,432,271,375,21,107
"716","XB1","256CG",201718,"Q4",3388,1689,384,433,271,379,22,133
"717","XB1","256CG",201819,"Q1",3391,1697,384,437,270,388,22,126
"718","XB1","256CG",201819,"Q2",3408,1706,387,438,275,391,22,110
"719","XB1","256CG",201819,"Q3",3425,1713,388,443,272,399,22.33333333,95
"720","XB1","256CG",201819,"Q4",3462,1728,393,445,270,404,22,107
"721","AC1","257TO",201516,"Q1",4814,2440,570,770,480,533,47,187
"722","AC1","257TO",201516,"Q2",4825,2437,572,759,486,538,47,143
"723","AC1","257TO",201516,"Q3",4864,2453,576,759,493,540,47,169
"724","AC1","257TO",201516,"Q4",4897,2463,580,765,495,546,47,166
"725","AC1","257TO",201617,"Q1",4874,2452,578,750,499,541,46,165
"726","AC1","257TO",201617,"Q2",4888,2476,579,755,495,556,46,187
"727","AC1","257TO",201617,"Q3",4868,2464,577,751,496,553,47,168
"728","AC1","257TO",201617,"Q4",4894,2486,580,754,487,558,47,172
"729","AC1","257TO",201718,"Q1",4911,2493,582,763,485,562,48,162
"730","AC1","257TO",201718,"Q2",4925,2495,583,767,480,561,48,166
"731","AC1","257TO",201718,"Q3",4962,2510,587,774,483,562,39,165
"732","AC1","257TO",201718,"Q4",4976,2522,589,782,474,561,39,162
"733","AC1","257TO",201819,"Q1",4968,2522,588,785,475,574,39,165
"734","AC1","257TO",201819,"Q2",4986,2531,590,784,480,573,39,171
"735","AC1","257TO",201819,"Q3",5009,2548,593,778,482,579,39.33333333,174
"736","AC1","257TO",201819,"Q4",5038,2564,596,783,483,578,41,177
"737","WB1","262MQ",201516,"Q1",8412,4164,915,1242,849,901,223,290
"738","WB1","262MQ",201516,"Q2",8426,4166,915,1242,848,898,224,272
"739","WB1","262MQ",201516,"Q3",8469,4178,920,1248,838,914,214,290
"740","WB1","262MQ",201516,"Q4",8460,4188,919,1259,819,911,233,301
"741","WB1","262MQ",201617,"Q1",8397,4160,913,1249,808,904,233,303
"742","WB1","262MQ",201617,"Q2",8391,4170,911,1232,810,906,232,307
"743","WB1","262MQ",201617,"Q3",8474,4200,920,1244,827,918,233.3333333,283
"744","WB1","262MQ",201617,"Q4",8463,4203,918,1226,812,910,233,294
"745","WB1","262MQ",201718,"Q1",8485,4212,921,1239,805,921,228.3333333,326
"746","WB1","262MQ",201718,"Q2",8521,4230,924,1239,808,917,231,314
"747","WB1","262MQ",201718,"Q3",8574,4253,930,1261,815,923,232,310
"748","WB1","262MQ",201718,"Q4",8598,4265,932,1253,806,926,231,318
"749","WB1","262MQ",201819,"Q1",8624,4267,935,1261,807,921,231,317
"750","WB1","262MQ",201819,"Q2",8605,4264,932,1250,810,916,233,325
"751","WB1","262MQ",201819,"Q3",8668,4295,939,1252,805,925,230,306
"752","WB1","262MQ",201819,"Q4",8720,4307,945,1260,798,943,215.6666667,309
"753","MC1","264LW",201516,"Q1",5613,2709,657,768,638,655,5,184
"754","MC1","264LW",201516,"Q2",5667,2736,664,777,643,647,5,189
"755","MC1","264LW",201516,"Q3",5702,2757,668,797,637,654,5,190
"756","MC1","264LW",201516,"Q4",5708,2752,668,786,638,653,5,186
"757","MC1","264LW",201617,"Q1",5720,2756,670,788,638,653,5,195
"758","MC1","264LW",201617,"Q2",5730,2766,670,773,645,654,5,193
"759","MC1","264LW",201617,"Q3",5739,2771,671,771,640,650,5,177
"760","MC1","264LW",201617,"Q4",5761,2785,674,775,630,657,5,187
"761","MC1","264LW",201718,"Q1",5826,2809,681,788,644,655,5,191
"762","MC1","264LW",201718,"Q2",5866,2835,685,775,665,672,5,180
"763","MC1","264LW",201718,"Q3",5898,2853,690,780,661,680,5,192
"764","MC1","264LW",201718,"Q4",6059,2889,706,774,643,837,20,191
"765","MC1","264LW",201819,"Q1",6071,2891,709,777,648,859,19,208
"766","MC1","264LW",201819,"Q2",6169,2897,719,763,645,971,22,221
"767","MC1","264LW",201819,"Q3",6172,2898,719,750,654,1001,23,197
"768","MC1","264LW",201819,"Q4",6178,2903,720,751,655,1004,22,212
"769","NC1","268ZC",201516,"Q1",10493,5066,1165,1602,1082,1305,61,333
"770","NC1","268ZC",201516,"Q2",10476,5050,1163,1598,1076,1305,61,333
"771","NC1","268ZC",201516,"Q3",10503,5064,1166,1597,1076,1327,61,326
"772","NC1","268ZC",201516,"Q4",10513,5072,1167,1610,1068,1331,60,322
"773","NC1","268ZC",201617,"Q1",10600,5111,1176,1637,1080,1334,60,369
"774","NC1","268ZC",201617,"Q2",10671,5153,1184,1642,1095,1347,62,349
"775","NC1","268ZC",201617,"Q3",10696,5176,1187,1653,1090,1334,60.33333333,350
"776","NC1","268ZC",201617,"Q4",10687,5179,1185,1654,1079,1345,60,351
"777","NC1","268ZC",201718,"Q1",10690,5172,1186,1667,1067,1328,61,372
"778","NC1","268ZC",201718,"Q2",10700,5169,1187,1671,1063,1338,62,360
"779","NC1","268ZC",201718,"Q3",10685,5155,1186,1671,1057,1339,61,341
"780","NC1","268ZC",201718,"Q4",11745,5720,1305,1825,1163,1474,70,395
"781","NC1","268ZC",201819,"Q1",11742,5722,1305,1831,1153,1456,70,403
"782","NC1","268ZC",201819,"Q2",11716,5729,1302,1827,1159,1447,70,395
"783","NC1","268ZC",201819,"Q3",11711,5732,1301,1830,1159,1454,69,401
"784","NC1","268ZC",201819,"Q4",11723,5745,1302,1837,1154,1469,70,386
"785","VB1","274RS",201516,"Q1",3260,1630,379,495,322,303,24,125
"786","VB1","274RS",201516,"Q2",3281,1635,382,513,321,307,23,96
"787","VB1","274RS",201516,"Q3",3289,1637,383,516,329,312,24,99
"788","VB1","274RS",201516,"Q4",3290,1630,383,508,315,322,24,116
"789","VB1","274RS",201617,"Q1",3325,1649,387,514,315,321,24,109
"790","VB1","274RS",201617,"Q2",3370,1676,392,527,317,325,24,114
"791","VB1","274RS",201617,"Q3",3411,1693,398,542,313,323,25,99
"792","VB1","274RS",201617,"Q4",3437,1707,401,541,320,327,25,127
"793","VB1","274RS",201718,"Q1",3499,1740,410,545,334,333,25,112
"794","VB1","274RS",201718,"Q2",3569,1775,418,565,344,332,27,118
"795","VB1","274RS",201718,"Q3",3610,1801,424,578,354,340,26.66666667,126
"796","VB1","274RS",201718,"Q4",3651,1810,429,601,344,347,28,128
"797","VB1","274RS",201819,"Q1",3666,1818,431,597,347,335,28,131
"798","VB1","274RS",201819,"Q2",3702,1844,436,615,347,329,29,144
"799","VB1","274RS",201819,"Q3",3746,1857,441,621,352,338,32,116
"800","VB1","274RS",201819,"Q4",3780,1882,445,631,353,353,33,120
"801","CC1","284YQ",201516,"Q1",6903,3376,847,1200,694,746,142,221
"802","CC1","284YQ",201516,"Q2",6896,3384,846,1200,694,745,142,204
"803","CC1","284YQ",201516,"Q3",6832,3366,840,1178,688,743,140.6666667,232
"804","CC1","284YQ",201516,"Q4",6810,3353,837,1173,682,747,146,234
"805","CC1","284YQ",201617,"Q1",6725,3301,827,1162,697,734,145,249
"806","CC1","284YQ",201617,"Q2",6701,3301,824,1164,693,723,144,230
"807","CC1","284YQ",201617,"Q3",6692,3315,822,1156,698,726,146,213
"808","CC1","284YQ",201617,"Q4",6684,3306,821,1162,684,719,144.3333333,235
"809","CC1","284YQ",201718,"Q1",6707,3312,824,1159,692,714,143.3333333,239
"810","CC1","284YQ",201718,"Q2",6701,3310,823,1164,692,688,140,249
"811","CC1","284YQ",201718,"Q3",6760,3338,830,1177,696,686,143,219
"812","CC1","284YQ",201718,"Q4",6794,3351,834,1178,694,684,140,231
"813","CC1","284YQ",201819,"Q1",6756,3326,829,1163,685,679,131.3333333,249
"814","CC1","284YQ",201819,"Q2",6634,3284,814,1141,669,658,124.6666667,239
"815","CC1","284YQ",201819,"Q3",6544,3249,803,1119,667,654,118.3333333,205
"816","CC1","284YQ",201819,"Q4",6463,3214,793,1095,678,643,116.3333333,247
"817","DC1","286UF",201516,"Q1",9838,4806,1215,1335,1073,1133,154.6666667,355
"818","DC1","286UF",201516,"Q2",9763,4760,1205,1339,1049,1125,156,330
"819","DC1","286UF",201516,"Q3",9685,4701,1197,1342,1024,1116,154,311
"820","DC1","286UF",201516,"Q4",9499,4558,1174,1339,964,1116,151,310
"821","DC1","286UF",201617,"Q1",9493,4566,1174,1342,966,1105,145.6666667,359
"822","DC1","286UF",201617,"Q2",9594,4620,1187,1358,985,1124,145,358
"823","DC1","286UF",201617,"Q3",9642,4649,1193,1374,996,1129,145,323
"824","DC1","286UF",201617,"Q4",9658,4670,1195,1361,983,1131,144,332
"825","DC1","286UF",201718,"Q1",9581,4641,1186,1348,979,1121,144.3333333,356
"826","DC1","286UF",201718,"Q2",9627,4657,1191,1362,984,1140,140,342
"827","DC1","286UF",201718,"Q3",9657,4667,1195,1354,1000,1147,135,329
"828","DC1","286UF",201718,"Q4",9684,4680,1198,1361,986,1155,130,338
"829","DC1","286UF",201819,"Q1",9701,4698,1200,1365,981,1152,131.3333333,361
"830","DC1","286UF",201819,"Q2",9759,4731,1208,1379,989,1159,131.6666667,333
"831","DC1","286UF",201819,"Q3",9856,4786,1221,1408,970,1169,132,336
"832","DC1","286UF",201819,"Q4",9891,4808,1226,1414,969,1180,132,337
"833","DC1","3010BE",201516,"Q1",5503,2739,616,736,552,708,129,179
"834","DC1","3010BE",201516,"Q2",5550,2753,622,761,547,707,130,199
"835","DC1","3010BE",201516,"Q3",5550,2742,622,756,551,706,131,185
"836","DC1","3010BE",201516,"Q4",5464,2660,612,749,545,716,130,208
"837","DC1","3010BE",201617,"Q1",5491,2690,615,744,543,710,130,205
"838","DC1","3010BE",201617,"Q2",5565,2717,623,753,561,722,130.6666667,208
"839","DC1","3010BE",201617,"Q3",5649,2766,633,756,559,731,137,170
"840","DC1","3010BE",201617,"Q4",5714,2797,641,770,552,738,141,172
"841","DC1","3010BE",201718,"Q1",5775,2810,648,784,549,748,140,198
"842","DC1","3010BE",201718,"Q2",5824,2839,654,784,554,764,139,207
"843","DC1","3010BE",201718,"Q3",5831,2849,654,792,542,757,136.6666667,205
"844","DC1","3010BE",201718,"Q4",5828,2846,654,790,527,773,134,222
"845","DC1","3010BE",201819,"Q1",5825,2849,655,795,511,774,121,224
"846","DC1","3010BE",201819,"Q2",5895,2882,663,818,510,782,124,223
"847","DC1","3010BE",201819,"Q3",5943,2903,669,810,512,811,125.3333333,219
"848","DC1","3010BE",201819,"Q4",6004,2930,676,831,517,827,125,224
"849","OC1","320ZT",201516,"Q1",10485,5136,1206,1602,1172,1424,47,341
"850","OC1","320ZT",201516,"Q2",10465,5123,1203,1577,1194,1444,47,330
"851","OC1","320ZT",201516,"Q3",10394,5088,1195,1557,1171,1440,47,349
"852","OC1","320ZT",201516,"Q4",10403,5099,1196,1577,1148,1441,47,347
"853","OC1","320ZT",201617,"Q1",10379,5088,1194,1565,1152,1427,47,366
"854","OC1","320ZT",201617,"Q2",10325,5049,1187,1532,1167,1420,47,364
"855","OC1","320ZT",201617,"Q3",10321,5039,1186,1531,1160,1424,47,343
"856","OC1","320ZT",201617,"Q4",10306,5036,1184,1535,1121,1423,46,346
"857","OC1","320ZT",201718,"Q1",10324,5028,1186,1545,1127,1409,46,363
"858","OC1","320ZT",201718,"Q2",10334,5028,1187,1534,1153,1397,46,342
"859","OC1","320ZT",201718,"Q3",10389,5060,1194,1555,1138,1398,47,333
"860","OC1","320ZT",201718,"Q4",10377,5065,1192,1558,1109,1393,47,341
"861","OC1","320ZT",201819,"Q1",10411,5085,1196,1574,1111,1375,48,347
"862","OC1","320ZT",201819,"Q2",10395,5081,1194,1570,1106,1379,76.33333333,362
"863","OC1","320ZT",201819,"Q3",10399,5060,1194,1571,1119,1379,93,359
"864","OC1","320ZT",201819,"Q4",10353,5045,1189,1549,1108,1395,137,380
"865","BC1","3210YT",201516,"Q1",9623,4665,1138,1460,1014,1151,126,324
"866","BC1","3210YT",201516,"Q2",9680,4684,1145,1464,1040,1155,126,322
"867","BC1","3210YT",201516,"Q3",9710,4709,1149,1483,1049,1137,141.6666667,298
"868","BC1","3210YT",201516,"Q4",9677,4686,1145,1470,1013,1143,127,327
"869","BC1","3210YT",201617,"Q1",9621,4666,1138,1456,999,1128,127,349
"870","BC1","3210YT",201617,"Q2",9610,4669,1136,1442,1004,1156,131,338
"871","BC1","3210YT",201617,"Q3",9634,4681,1140,1443,984,1173,140,316
"872","BC1","3210YT",201617,"Q4",9605,4682,1137,1451,952,1173,139.6666667,330
"873","BC1","3210YT",201718,"Q1",9554,4677,1130,1442,961,1147,140,329
"874","BC1","3210YT",201718,"Q2",9558,4674,1131,1434,962,1150,142,350
"875","BC1","3210YT",201718,"Q3",9595,4686,1135,1438,948,1154,142,338
"876","BC1","3210YT",201718,"Q4",9541,4655,1128,1427,929,1157,141,333
"877","BC1","3210YT",201819,"Q1",9532,4661,1127,1405,916,1162,140,354
"878","BC1","3210YT",201819,"Q2",9556,4662,1130,1396,914,1185,140,343
"879","BC1","3210YT",201819,"Q3",9642,4721,1139,1421,928,1189,140,312
"880","BC1","3210YT",201819,"Q4",9703,4737,1146,1418,942,1215,140,357
"881","BC1","321PX",201516,"Q1",9167,4448,1057,1410,966,1077,245,315
"882","BC1","321PX",201516,"Q2",9242,4476,1065,1420,997,1101,247,306
"883","BC1","321PX",201516,"Q3",9257,4473,1067,1418,1002,1099,246,289
"884","BC1","321PX",201516,"Q4",9330,4515,1076,1449,988,1126,247,306
"885","BC1","321PX",201617,"Q1",9316,4506,1074,1473,957,1116,232,340
"886","BC1","321PX",201617,"Q2",9364,4530,1080,1484,970,1117,232,332
"887","BC1","321PX",201617,"Q3",9447,4566,1090,1519,971,1125,232.6666667,329
"888","BC1","321PX",201617,"Q4",9460,4568,1092,1530,965,1103,231,331
"889","BC1","321PX",201718,"Q1",9502,4583,1097,1561,943,1115,232.6666667,349
"890","BC1","321PX",201718,"Q2",9561,4602,1104,1566,956,1126,225,332
"891","BC1","321PX",201718,"Q3",9621,4618,1111,1577,942,1137,227,352
"892","BC1","321PX",201718,"Q4",9668,4642,1117,1598,933,1129,228,359
"893","BC1","321PX",201819,"Q1",9780,4698,1130,1649,932,1132,232,371
"894","BC1","321PX",201819,"Q2",9940,4773,1148,1683,948,1143,235,371
"895","BC1","321PX",201819,"Q3",10063,4824,1162,1697,947,1165,240,362
"896","BC1","321PX",201819,"Q4",10180,4861,1175,1753,918,1181,242,376
"897","HC1","331OH",201516,"Q1",3571,1799,474,461,342,371,5,109
"898","HC1","331OH",201516,"Q2",3567,1804,474,467,340,372,5,118
"899","HC1","331OH",201516,"Q3",3574,1805,475,458,346,381,5,112
"900","HC1","331OH",201516,"Q4",3606,1819,480,465,353,379,4.333333333,119
"901","HC1","331OH",201617,"Q1",3598,1821,479,462,348,382,4,127
"902","HC1","331OH",201617,"Q2",3592,1818,478,455,341,385,4,110
"903","HC1","331OH",201617,"Q3",3597,1818,479,448,349,388,4,117
"904","HC1","331OH",201617,"Q4",3599,1809,478,447,354,389,4,101
"905","HC1","331OH",201718,"Q1",3561,1792,474,434,356,398,4,137
"906","HC1","331OH",201718,"Q2",3558,1799,473,445,337,398,1,113
"907","HC1","331OH",201718,"Q3",3575,1820,476,449,334,392,1,125
"908","HC1","331OH",201718,"Q4",3579,1817,477,457,324,396,1,113
"909","HC1","331OH",201819,"Q1",3556,1799,474,457,318,391,1,130
"910","HC1","331OH",201819,"Q2",3578,1799,476,462,325,399,1.666666667,110
"911","HC1","331OH",201819,"Q3",3623,1828,481,463,332,398,3.666666667,110
"912","HC1","331OH",201819,"Q4",3637,1846,483,468,331,395,5,128
"913","HC1","348CT",201516,"Q1",8995,4420,1063,1294,1011,1095,107,311
"914","HC1","348CT",201516,"Q2",8969,4416,1059,1280,1018,1089,106,289
"915","HC1","348CT",201516,"Q3",8962,4409,1060,1282,1014,1088,106,298
"916","HC1","348CT",201516,"Q4",8930,4394,1056,1288,982,1089,105,288
"917","HC1","348CT",201617,"Q1",8925,4391,1056,1288,977,1096,105,307
"918","HC1","348CT",201617,"Q2",8913,4377,1055,1279,986,1110,105,307
"919","HC1","348CT",201617,"Q3",8882,4359,1052,1268,974,1111,105,293
"920","HC1","348CT",201617,"Q4",8886,4373,1052,1270,959,1121,103,276
"921","HC1","348CT",201718,"Q1",8820,4330,1044,1257,955,1112,101,289
"922","HC1","348CT",201718,"Q2",8848,4349,1048,1271,937,1114,100,292
"923","HC1","348CT",201718,"Q3",8847,4364,1047,1272,923,1129,101,295
"924","HC1","348CT",201718,"Q4",8843,4373,1048,1266,915,1124,103,321
"925","HC1","348CT",201819,"Q1",8681,4304,1029,1246,899,1100,104,309
"926","HC1","348CT",201819,"Q2",8621,4279,1023,1225,899,1076,104,324
"927","HC1","348CT",201819,"Q3",8542,4251,1015,1210,891,1069,103,300
"928","HC1","348CT",201819,"Q4",8542,4251,1015,1210,891,1069,103,285
"929","FC1","355XX",201516,"Q1",2513,1281,290,368,201,236,26,85
"930","FC1","355XX",201516,"Q2",2515,1280,290,369,203,235,27,66
"931","FC1","355XX",201516,"Q3",2534,1291,292,356,210,245,27,75
"932","FC1","355XX",201516,"Q4",2505,1276,289,350,200,242,26,71
"933","FC1","355XX",201617,"Q1",2508,1275,289,350,199,245,27,85
"934","FC1","355XX",201617,"Q2",2521,1277,291,348,204,261,26,94
"935","FC1","355XX",201617,"Q3",2521,1277,291,358,196,257,23,72
"936","FC1","355XX",201617,"Q4",2505,1266,289,354,184,251,17,71
"937","FC1","355XX",201718,"Q1",2497,1263,288,346,190,252,17,79
"938","FC1","355XX",201718,"Q2",2512,1273,290,353,200,256,17,101
"939","FC1","355XX",201718,"Q3",2517,1273,290,351,209,255,3,68
"940","FC1","355XX",201718,"Q4",2520,1273,291,351,206,258,4,71
"941","FC1","355XX",201819,"Q1",2535,1277,293,351,208,255,4,74
"942","FC1","355XX",201819,"Q2",2541,1278,294,352,212,256,4,101
"943","FC1","355XX",201819,"Q3",2564,1286,296,361,213,259,4,92
"944","FC1","355XX",201819,"Q4",2572,1286,297,365,204,260,4,97
"945","PC1","3610HF",201516,"Q1",9440,4723,1071,1519,1000,953,178,328
"946","PC1","3610HF",201516,"Q2",9418,4704,1068,1498,1006,970,180.3333333,314
"947","PC1","3610HF",201516,"Q3",9469,4725,1073,1486,1007,986,181,300
"948","PC1","3610HF",201516,"Q4",9430,4721,1070,1495,998,975,180,308
"949","PC1","3610HF",201617,"Q1",9447,4726,1071,1494,991,987,182,330
"950","PC1","3610HF",201617,"Q2",9417,4710,1068,1469,1007,997,181,330
"951","PC1","3610HF",201617,"Q3",9485,4730,1076,1476,1022,994,181,290
"952","PC1","3610HF",201617,"Q4",9533,4750,1082,1489,1011,1011,183,331
"953","PC1","3610HF",201718,"Q1",9542,4731,1083,1487,1016,1038,183,323
"954","PC1","3610HF",201718,"Q2",9518,4699,1080,1495,1028,1051,183,344
"955","PC1","3610HF",201718,"Q3",9546,4735,1083,1485,1027,1043,182,339
"956","PC1","3610HF",201718,"Q4",9598,4764,1089,1493,1021,1045,184,342
"957","PC1","3610HF",201819,"Q1",9712,4822,1103,1531,1017,1047,185,346
"958","PC1","3610HF",201819,"Q2",9788,4853,1111,1531,1020,1058,187,336
"959","PC1","3610HF",201819,"Q3",9838,4883,1116,1528,1005,1065,186,334
"960","PC1","3610HF",201819,"Q4",9911,4924,1125,1537,1006,1084,186,364
"961","PC1","3610JO",201516,"Q1",5835,2883,718,992,566,493,98,185
"962","PC1","3610JO",201516,"Q2",5800,2873,713,991,568,487,97,183
"963","PC1","3610JO",201516,"Q3",5788,2865,711,989,568,481,96.66666667,191
"964","PC1","3610JO",201516,"Q4",5736,2841,705,986,558,478,96,179
"965","PC1","3610JO",201617,"Q1",5737,2835,705,999,570,465,95,189
"966","PC1","3610JO",201617,"Q2",5776,2862,710,1004,584,452,95,199
"967","PC1","3610JO",201617,"Q3",5750,2854,707,1014,567,446,96,186
"968","PC1","3610JO",201617,"Q4",5695,2801,700,1034,561,451,94,198
"969","PC1","3610JO",201718,"Q1",5559,2713,684,1022,551,445,100.3333333,212
"970","PC1","3610JO",201718,"Q2",5507,2689,678,1018,548,440,99.33333333,204
"971","PC1","3610JO",201718,"Q3",5495,2683,677,1012,545,439,98.66666667,174
"972","PC1","3610JO",201718,"Q4",5477,2670,674,1009,523,433,97,196
"973","PC1","3610JO",201819,"Q1",5432,2653,668,999,513,429,95.66666667,190
"974","PC1","3610JO",201819,"Q2",5433,2665,669,999,510,436,96,185
"975","PC1","3610JO",201819,"Q3",5419,2663,667,994,503,435,95.66666667,180
"976","PC1","3610JO",201819,"Q4",5401,2655,665,996,491,434,98.33333333,189
"977","HB1","3610YG",201516,"Q1",20259,10096,2502,3605,2263,1527,191,649
"978","HB1","3610YG",201516,"Q2",20376,10161,2517,3623,2265,1544,192,645
"979","HB1","3610YG",201516,"Q3",20434,10184,2525,3645,2252,1544,191,634
"980","HB1","3610YG",201516,"Q4",20423,10181,2524,3648,2228,1555,192,660
"981","HB1","3610YG",201617,"Q1",20381,10168,2517,3627,2204,1547,192,675
"982","HB1","3610YG",201617,"Q2",20355,10135,2512,3628,2221,1561,192,667
"983","HB1","3610YG",201617,"Q3",20462,10204,2527,3646,2214,1573,192,654
"984","HB1","3610YG",201617,"Q4",20440,10214,2523,3634,2181,1575,191,671
"985","HB1","3610YG",201718,"Q1",20455,10205,2521,3653,2178,1562,188,691
"986","HB1","3610YG",201718,"Q2",20490,10199,2524,3669,2165,1563,195.6666667,678
"987","HB1","3610YG",201718,"Q3",20495,10201,2527,3671,2132,1585,196.3333333,669
"988","HB1","3610YG",201718,"Q4",20527,10214,2531,3685,2086,1591,192,678
"989","HB1","3610YG",201819,"Q1",20536,10217,2533,3692,2081,1583,193,696
"990","HB1","3610YG",201819,"Q2",20581,10229,2538,3700,2084,1598,193,685
"991","HB1","3610YG",201819,"Q3",20612,10241,2538,3707,2074,1633,207.6666667,666
"992","HB1","3610YG",201819,"Q4",20587,10240,2535,3696,2050,1656,195,704
"993","HB1","41010XL",201516,"Q1",9322,4601,1092,1540,1063,753,123,296
"994","HB1","41010XL",201516,"Q2",9352,4622,1095,1531,1076,763,123.3333333,307
"995","HB1","41010XL",201516,"Q3",9358,4620,1096,1526,1068,769,125,283
"996","HB1","41010XL",201516,"Q4",9310,4599,1090,1514,1054,764,131.3333333,297
"997","HB1","41010XL",201617,"Q1",9297,4604,1089,1499,1057,764,135,334
"998","HB1","41010XL",201617,"Q2",9257,4591,1084,1464,1066,776,135,290
"999","HB1","41010XL",201617,"Q3",9299,4621,1089,1483,1070,777,136,311
"1000","HB1","41010XL",201617,"Q4",9336,4630,1094,1492,1048,780,136,313
"1001","HB1","41010XL",201718,"Q1",9274,4595,1087,1467,1037,783,134,316
"1002","HB1","41010XL",201718,"Q2",9128,4519,1070,1432,1016,775,129,309
"1003","HB1","41010XL",201718,"Q3",9089,4498,1065,1427,993,792,129,303
"1004","HB1","41010XL",201718,"Q4",9182,4551,1077,1453,998,787,130,318
"1005","HB1","41010XL",201819,"Q1",9254,4568,1085,1474,993,784,132,325
"1006","HB1","41010XL",201819,"Q2",9294,4577,1090,1479,995,802,132,323
"1007","HB1","41010XL",201819,"Q3",9328,4598,1095,1472,988,818,133,329
"1008","HB1","41010XL",201819,"Q4",9362,4619,1099,1489,978,825,135,332
"1009","EC1","4106SE",201516,"Q1",8523,4187,1025,1413,855,979,105,286
"1010","EC1","4106SE",201516,"Q2",8577,4220,1032,1413,883,993,106,272
"1011","EC1","4106SE",201516,"Q3",8561,4200,1030,1395,895,1003,106,273
"1012","EC1","4106SE",201516,"Q4",8517,4187,1024,1389,869,987,105,276
"1013","EC1","4106SE",201617,"Q1",8543,4192,1027,1389,876,998,104,288
"1014","EC1","4106SE",201617,"Q2",8601,4215,1034,1390,889,994,106,289
"1015","EC1","4106SE",201617,"Q3",8648,4235,1039,1401,901,988,107,288
"1016","EC1","4106SE",201617,"Q4",8654,4252,1040,1403,878,996,103,291
"1017","EC1","4106SE",201718,"Q1",8655,4243,1040,1402,866,999,104,305
"1018","EC1","4106SE",201718,"Q2",8679,4254,1042,1404,867,997,99.66666667,298
"1019","EC1","4106SE",201718,"Q3",8708,4265,1046,1420,858,998,94,298
"1020","EC1","4106SE",201718,"Q4",8743,4284,1050,1425,850,1005,93,312
"1021","EC1","4106SE",201819,"Q1",8786,4305,1055,1440,854,998,93,310
"1022","EC1","4106SE",201819,"Q2",8824,4331,1060,1440,881,1003,93,275
"1023","EC1","4106SE",201819,"Q3",8820,4321,1060,1436,869,1006,92,300
"1024","EC1","4106SE",201819,"Q4",8830,4339,1061,1420,873,1014,93,316
"1025","GC1","438GM",201516,"Q1",6754,3263,794,1078,672,906,70,234
"1026","GC1","438GM",201516,"Q2",6766,3278,795,1083,677,898,71,219
"1027","GC1","438GM",201516,"Q3",6796,3299,799,1090,679,895,72,227
"1028","GC1","438GM",201516,"Q4",6839,3316,804,1107,682,894,72,227
"1029","GC1","438GM",201617,"Q1",6862,3332,806,1120,694,892,72,244
"1030","GC1","438GM",201617,"Q2",6924,3377,813,1139,715,900,73,248
"1031","GC1","438GM",201617,"Q3",6954,3382,816,1165,699,902,76,231
"1032","GC1","438GM",201617,"Q4",6898,3340,809,1161,697,907,75,242
"1033","GC1","438GM",201718,"Q1",6891,3324,808,1176,695,904,74,249
"1034","GC1","438GM",201718,"Q2",6880,3300,806,1194,693,897,75,213
"1035","GC1","438GM",201718,"Q3",6920,3318,810,1212,686,896,75,232
"1036","GC1","438GM",201718,"Q4",6974,3337,817,1233,684,892,75,232
"1037","GC1","438GM",201819,"Q1",7039,3371,823,1246,695,884,75,241
"1038","GC1","438GM",201819,"Q2",7096,3395,830,1253,713,889,76,242
"1039","GC1","438GM",201819,"Q3",7146,3437,835,1273,704,889,76,237
"1040","GC1","438GM",201819,"Q4",7188,3477,840,1286,701,887,77,252
"1041","JC1","438KO",201516,"Q1",10590,5253,1275,1883,1258,943,138,351
"1042","JC1","438KO",201516,"Q2",10546,5226,1270,1907,1243,946,152,337
"1043","JC1","438KO",201516,"Q3",10487,5183,1264,1874,1255,962,150,324
"1044","JC1","438KO",201516,"Q4",10468,5140,1263,1864,1258,955,150.6666667,346
